date,open,high,low,close,adj close,volume,Name
30-09-2021,3805,3805,3750.100098,3775.550049,3726.703125,2252412,TCS
01-10-2021,3781.75,3810,3725,3730.199951,3681.939697,1578374,TCS
04-10-2021,3724.800049,3783.649902,3707.449951,3773.300049,3724.481934,1356860,TCS
05-10-2021,3754,3840,3741.600098,3833.300049,3783.705811,1877966,TCS
06-10-2021,3836,3857.449951,3795,3810.899902,3761.595215,1678154,TCS
07-10-2021,3830,3899,3820.050049,3892.899902,3842.534424,1647233,TCS
08-10-2021,3925,3989.899902,3900,3935.649902,3884.731445,2934339,TCS
11-10-2021,3755,3757.5,3660,3685.600098,3637.916748,11845402,TCS
12-10-2021,3706,3707,3630.600098,3652.850098,3605.590576,5752877,TCS
13-10-2021,3650,3675.449951,3645,3655.199951,3607.909668,3545655,TCS
14-10-2021,3625,3670,3608.199951,3611.449951,3571.565674,6442299,TCS
18-10-2021,3603.449951,3652.699951,3601.449951,3647.149902,3606.871338,3590107,TCS
19-10-2021,3669,3690.100098,3625.199951,3634.149902,3594.014893,3135441,TCS
20-10-2021,3612,3630,3578.300049,3608.850098,3568.994385,2933693,TCS
21-10-2021,3604.100098,3607.449951,3511.25,3532.5,3493.487549,4871211,TCS
22-10-2021,3560,3561.600098,3485,3498.850098,3460.209473,2691670,TCS
25-10-2021,3503,3514.550049,3450,3492.949951,3454.374512,2595594,TCS
26-10-2021,3494.5,3529,3475,3482.600098,3444.138916,3878763,TCS
27-10-2021,3483,3511.25,3483,3489.75,3451.209717,2510813,TCS
28-10-2021,3518,3518,3415,3421.649902,3383.861816,2424942,TCS
29-10-2021,3400.050049,3461,3385.949951,3397.75,3360.22583,3960501,TCS
01-11-2021,3437.949951,3487,3412.949951,3476.399902,3438.006836,2020718,TCS
02-11-2021,3494,3513.600098,3469.75,3484.199951,3445.721191,3087414,TCS
03-11-2021,3504.199951,3519.899902,3466.050049,3492.25,3453.682373,1537639,TCS
04-11-2021,3512.949951,3513.25,3505,3508.649902,3469.900879,328991,TCS
08-11-2021,3548,3548,3481.199951,3502.75,3464.066162,2526082,TCS
09-11-2021,3508,3535,3496,3505.699951,3466.983643,1782692,TCS
10-11-2021,3498,3519.699951,3480.199951,3484.300049,3445.820068,1516489,TCS
11-11-2021,3480,3510.050049,3436,3488.199951,3449.676758,1284514,TCS
12-11-2021,3506,3534.149902,3485.699951,3526.050049,3487.109131,1747259,TCS
