date,open,high,low,close,adj close,volume,Name
21-07-2017,442,454,442,452.475006,409.736847,2483620,HCLTECH
24-07-2017,452.475006,456,450.600006,453.700012,410.84613,3004440,HCLTECH
25-07-2017,451,452.450012,443,447.524994,405.254364,3584666,HCLTECH
26-07-2017,446.5,451.75,442,446.350006,404.190399,3023714,HCLTECH
27-07-2017,451.5,464,442.674988,445.125,403.081085,9319652,HCLTECH
28-07-2017,444,448.450012,420.5,446.549988,404.371368,3042762,HCLTECH
31-07-2017,444,449,439.225006,446.450012,404.280914,1894566,HCLTECH
01-08-2017,444.5,449,439,442.100006,400.341827,2664554,HCLTECH
02-08-2017,444,446.5,438.450012,441,399.345703,1658180,HCLTECH
03-08-2017,441.100006,442.200012,435.475006,437.875,397.416992,2544010,HCLTECH
04-08-2017,437.5,447.25,436.549988,445.325012,404.178741,1141420,HCLTECH
07-08-2017,445,447.350006,440.700012,443,402.068512,1646970,HCLTECH
08-08-2017,441.299988,442.700012,438.049988,441,400.253265,1731896,HCLTECH
09-08-2017,435.5,442.325012,435.5,439.375,398.778442,1071692,HCLTECH
10-08-2017,436.524994,443,435.399994,441.450012,400.661743,1693074,HCLTECH
11-08-2017,439.049988,444.600006,432.274994,436.149994,395.85144,3384860,HCLTECH
14-08-2017,436.5,439.200012,428.024994,430.049988,390.315033,808098,HCLTECH
16-08-2017,432,434.325012,425.5,432.25,392.311737,2250010,HCLTECH
17-08-2017,436.200012,437.549988,430.375,435.700012,395.442963,1602350,HCLTECH
18-08-2017,436.924988,442.350006,431.774994,438.125,397.643982,2129910,HCLTECH
21-08-2017,438.875,442.5,435.100006,437.024994,396.645569,1339674,HCLTECH
22-08-2017,440.5,443.125,436.649994,437.924988,397.462402,1506462,HCLTECH
23-08-2017,438.950012,441.475006,431.5,440,399.345703,1509778,HCLTECH
24-08-2017,442,442,433,433.75,393.673126,1624246,HCLTECH
28-08-2017,434.149994,437.274994,428.924988,433.825012,393.741272,1792508,HCLTECH
29-08-2017,434,434.799988,425,426.274994,386.888824,1945588,HCLTECH
30-08-2017,428.5,429,421.625,424.600006,385.368561,3387850,HCLTECH
31-08-2017,425,435.200012,420.100006,432.649994,392.674805,5019082,HCLTECH
01-09-2017,431.799988,442.5,427.5,432.875,392.878967,1600518,HCLTECH
04-09-2017,436.950012,436.950012,428.5,430.299988,390.541931,1149942,HCLTECH
05-09-2017,429,431.25,424.200012,429.950012,390.224274,1095614,HCLTECH
06-09-2017,431.5,436,423.100006,425.524994,386.208038,1658772,HCLTECH
07-09-2017,428.700012,431.850006,425.625,429.649994,389.951965,2949318,HCLTECH
08-09-2017,433.450012,434.75,428.049988,429.75,390.042786,2320104,HCLTECH
11-09-2017,431,433.649994,426,430.350006,390.587341,1439608,HCLTECH
12-09-2017,433.5,433.5,428.075012,432.024994,392.107513,1698738,HCLTECH
13-09-2017,432,437.5,430.850006,435.649994,395.397583,2237308,HCLTECH
14-09-2017,438,441.024994,435.649994,440.399994,399.708679,2327652,HCLTECH
15-09-2017,440.899994,446.674988,434.149994,443.524994,402.545013,3502380,HCLTECH
18-09-2017,445,449.25,444.5,448.674988,407.219177,1361938,HCLTECH
19-09-2017,449,449,444.625,446.825012,405.5401,1095726,HCLTECH
20-09-2017,447.5,448.325012,442.5,444.725006,403.634094,1792966,HCLTECH
21-09-2017,445.399994,447,434.524994,435.149994,394.943817,5197522,HCLTECH
22-09-2017,435,445,434.799988,442.225006,401.365143,6281534,HCLTECH
25-09-2017,440,442,435.049988,437.024994,396.645569,3550896,HCLTECH
26-09-2017,439.450012,443.450012,432.149994,436.825012,396.46405,3446850,HCLTECH
27-09-2017,437.975006,440.475006,436.049988,437.325012,396.917786,2541882,HCLTECH
28-09-2017,437.325012,440.375,430.825012,437.600006,397.167419,6193068,HCLTECH
29-09-2017,438.5,443.125,433.350006,437.399994,396.98587,2360270,HCLTECH
03-10-2017,439.225006,443.725006,438.375,441.274994,400.502869,2684244,HCLTECH
04-10-2017,441.950012,444.225006,439,443.299988,402.340759,1240900,HCLTECH
05-10-2017,444,450.850006,442.575012,446.575012,405.313171,3552176,HCLTECH
06-10-2017,443.899994,454.5,443.899994,453.950012,412.006714,3640948,HCLTECH
09-10-2017,453.875,453.875,448.725006,451.399994,409.692383,1206462,HCLTECH
10-10-2017,452.5,458.5,448.549988,449.799988,408.240204,3423160,HCLTECH
11-10-2017,449.75,458,449.75,454.475006,412.483276,4337494,HCLTECH
12-10-2017,456,460,453.149994,458,415.682495,2076624,HCLTECH
13-10-2017,459.875,468,456.950012,463.25,420.447418,2210684,HCLTECH
16-10-2017,463.25,466.450012,460,461.5,418.8591,1651154,HCLTECH
17-10-2017,459.149994,466.924988,459.149994,461.649994,418.99527,960424,HCLTECH
18-10-2017,463,465.5,458.899994,461.850006,419.17691,1160686,HCLTECH
19-10-2017,458.299988,463,458.299988,461.149994,418.541534,58388,HCLTECH
23-10-2017,461.399994,471.899994,461.049988,468.625,425.325806,3597394,HCLTECH
24-10-2017,469.5,469.75,454.024994,457.274994,415.024567,3155652,HCLTECH
25-10-2017,447.200012,462,438,453.524994,411.621063,6147680,HCLTECH
26-10-2017,453.375,455,429,434.524994,394.376556,11565142,HCLTECH
27-10-2017,435.024994,435.899994,426.125,427.475006,387.977997,4592368,HCLTECH
30-10-2017,430,431.725006,416,418.174988,379.537201,7251452,HCLTECH
31-10-2017,420,430.325012,418.5,427.899994,388.363617,2958728,HCLTECH
01-11-2017,430,430.325012,419,420.325012,382.382263,3257662,HCLTECH
02-11-2017,422.200012,430,420.575012,428.950012,390.228699,2965682,HCLTECH
03-11-2017,430,430,422.475006,423.575012,385.338806,2761172,HCLTECH
06-11-2017,426,427.625,418.799988,422.524994,384.383484,2273368,HCLTECH
07-11-2017,425,440,422.149994,438.375,398.802795,5960612,HCLTECH
08-11-2017,441,442.375,432.674988,439.299988,399.644348,3821814,HCLTECH
09-11-2017,439.75,444.225006,436.225006,437.975006,398.438904,1600452,HCLTECH
10-11-2017,440.475006,440.475006,431.350006,433.524994,394.390625,3070800,HCLTECH
13-11-2017,432.25,439.200012,432.25,434.75,395.505066,5322040,HCLTECH
