date,open,high,low,close,adj close,volume,Name
09-03-2022,2236,2367,2234.149902,2354.100098,2347.033936,9421163,RELIANCE
10-03-2022,2400,2405,2360,2392.25,2385.069092,8297995,RELIANCE
11-03-2022,2376.050049,2411,2376.050049,2399.149902,2391.948486,5656799,RELIANCE
14-03-2022,2386.899902,2424.399902,2374,2418.850098,2411.589355,3849222,RELIANCE
15-03-2022,2427.949951,2427.949951,2340.850098,2363.449951,2356.355713,7349740,RELIANCE
16-03-2022,2382,2407.899902,2377.100098,2403.350098,2396.135986,5145644,RELIANCE
17-03-2022,2432.75,2497.399902,2415.100098,2481.699951,2474.250732,9886295,RELIANCE
21-03-2022,2444,2484,2439,2467.399902,2459.993652,5537752,RELIANCE
22-03-2022,2460.100098,2534.949951,2453.600098,2531.149902,2523.552246,10410082,RELIANCE
23-03-2022,2523,2564.850098,2523,2539.199951,2531.578125,7135797,RELIANCE
24-03-2022,2510,2584.149902,2510,2578.649902,2570.909668,6077153,RELIANCE
25-03-2022,2582.5,2616,2577,2595.850098,2588.058105,6563676,RELIANCE
28-03-2022,2610,2629.75,2586.5,2621.949951,2614.07959,4564891,RELIANCE
29-03-2022,2638,2638,2607.399902,2622.550049,2614.677979,4007695,RELIANCE
30-03-2022,2639.899902,2688,2617.100098,2672.949951,2664.926514,7297028,RELIANCE
31-03-2022,2664.949951,2669.699951,2628.600098,2634.75,2626.841309,6102744,RELIANCE
01-04-2022,2636,2665.149902,2622,2655.850098,2647.878174,3656408,RELIANCE
04-04-2022,2655.449951,2675,2641.649902,2663.699951,2655.704346,3659307,RELIANCE
05-04-2022,2651.100098,2669.899902,2620.699951,2626.050049,2618.16748,6068663,RELIANCE
06-04-2022,2587.100098,2634.5,2587.100098,2619.050049,2611.188477,5656703,RELIANCE
07-04-2022,2595.100098,2606,2567,2572.850098,2565.127197,7151632,RELIANCE
08-04-2022,2560,2625,2560,2615.649902,2607.798584,6992874,RELIANCE
11-04-2022,2600,2638.550049,2583,2610.199951,2602.36499,4270816,RELIANCE
12-04-2022,2587,2602.600098,2555.399902,2561.050049,2553.362549,6099986,RELIANCE
13-04-2022,2574.5,2592.600098,2545.5,2551.649902,2543.990723,4778478,RELIANCE
18-04-2022,2533,2559.800049,2521.800049,2543.850098,2536.214355,4603103,RELIANCE
19-04-2022,2558,2668,2551.050049,2640.800049,2632.873291,12064446,RELIANCE
20-04-2022,2657.100098,2734,2649.100098,2718.449951,2710.290039,11570835,RELIANCE
21-04-2022,2750.899902,2789,2732,2782.100098,2773.749023,10018531,RELIANCE
22-04-2022,2758.899902,2802,2744.199951,2758.800049,2750.519043,6947490,RELIANCE
25-04-2022,2742.399902,2758.399902,2663.649902,2695,2686.9104,7874671,RELIANCE
26-04-2022,2710,2795,2707.699951,2775.649902,2767.318359,5643066,RELIANCE
27-04-2022,2755.850098,2828,2755.050049,2778.350098,2770.010254,8924920,RELIANCE
28-04-2022,2809.949951,2851,2786.100098,2819.850098,2811.385742,11820892,RELIANCE
29-04-2022,2856.149902,2856.149902,2777.300049,2790.25,2781.874512,8406156,RELIANCE
02-05-2022,2762,2805.5,2758.050049,2780.449951,2772.104004,4369022,RELIANCE
04-05-2022,2785,2790,2676.300049,2693.649902,2685.564453,8882792,RELIANCE
05-05-2022,2723.5,2730,2632,2640.899902,2632.972656,7942721,RELIANCE
06-05-2022,2612.199951,2659,2593.550049,2620.649902,2612.783447,9068448,RELIANCE
09-05-2022,2574.949951,2597.100098,2507,2518.300049,2510.740967,8345649,RELIANCE
10-05-2022,2495,2526.600098,2458,2474.649902,2467.22168,9004636,RELIANCE
11-05-2022,2472.649902,2484.949951,2421.949951,2449.300049,2441.947998,7681157,RELIANCE
12-05-2022,2427.5,2434.850098,2370,2399.399902,2392.197754,9456280,RELIANCE
13-05-2022,2426,2478,2415.350098,2426.600098,2419.316162,8910998,RELIANCE
16-05-2022,2434.449951,2481,2416.649902,2427.199951,2419.914307,6201594,RELIANCE
17-05-2022,2435.100098,2539.899902,2432,2529.149902,2521.558105,7638666,RELIANCE
18-05-2022,2539.649902,2570,2508.25,2538.350098,2530.730713,7973235,RELIANCE
19-05-2022,2484,2512.5,2466.050049,2479.850098,2472.40625,6783641,RELIANCE
20-05-2022,2512.5,2644.399902,2502,2624.449951,2616.572266,10057508,RELIANCE
23-05-2022,2631.5,2653.550049,2593,2606.899902,2599.074707,7039144,RELIANCE
24-05-2022,2607,2638,2597.699951,2615.850098,2607.998047,6243086,RELIANCE
25-05-2022,2635,2656.699951,2601.5,2612,2604.159668,5867760,RELIANCE
26-05-2022,2624.399902,2634.899902,2548,2587.100098,2579.334473,8252551,RELIANCE
27-05-2022,2593.050049,2605.149902,2540.100098,2575.100098,2567.370361,7624888,RELIANCE
30-05-2022,2615,2674,2594.199951,2664.800049,2656.801025,6393341,RELIANCE
31-05-2022,2641.399902,2678.800049,2615.699951,2632.649902,2624.747559,32591420,RELIANCE
01-06-2022,2634.300049,2655.199951,2616.199951,2633.5,2625.594971,4512079,RELIANCE
02-06-2022,2634,2732.449951,2634,2724.300049,2716.122559,10211408,RELIANCE
03-06-2022,2744,2817.350098,2742,2779.5,2771.156738,11048210,RELIANCE
06-06-2022,2780,2814,2751.800049,2767.550049,2759.242676,5119488,RELIANCE
07-06-2022,2769.899902,2791.100098,2752.050049,2772.75,2764.427002,5703333,RELIANCE
08-06-2022,2772.75,2781,2716.300049,2724.050049,2715.873291,5759172,RELIANCE
09-06-2022,2710,2803,2710,2798.75,2790.349121,7973935,RELIANCE
10-06-2022,2771.899902,2789.899902,2701.5,2714.25,2706.102783,8349943,RELIANCE
13-06-2022,2650,2672.800049,2616.300049,2662.899902,2654.906738,8131998,RELIANCE
14-06-2022,2650.050049,2671.850098,2613.449951,2628.100098,2620.211426,6790653,RELIANCE
15-06-2022,2617.550049,2637.300049,2584.399902,2596.300049,2588.506836,5166738,RELIANCE
16-06-2022,2623,2659.050049,2554,2560,2552.315674,7896943,RELIANCE
17-06-2022,2560,2624.850098,2556.100098,2590,2582.225586,11286988,RELIANCE
20-06-2022,2605,2617.100098,2521.100098,2543.050049,2535.416504,5568825,RELIANCE
21-06-2022,2560,2593.399902,2528.300049,2584.100098,2576.343506,5408801,RELIANCE
22-06-2022,2558.100098,2558.300049,2501,2505.600098,2498.079102,4899839,RELIANCE
23-06-2022,2515.050049,2525,2445,2464.949951,2457.551025,8974475,RELIANCE
24-06-2022,2480,2511,2468,2500.050049,2492.545654,6571866,RELIANCE
27-06-2022,2544.949951,2544.949951,2481.550049,2492.649902,2485.167725,7141493,RELIANCE
28-06-2022,2482.100098,2533.949951,2482.100098,2527.699951,2520.112549,6263867,RELIANCE
29-06-2022,2507.199951,2597,2501,2580.149902,2572.405029,8863172,RELIANCE
30-06-2022,2580,2615.899902,2566,2595.649902,2587.858643,10666627,RELIANCE
01-07-2022,2574.899902,2592,2365,2408.699951,2401.469727,37841671,RELIANCE
04-07-2022,2378.949951,2442,2366.100098,2413.699951,2406.454834,19317335,RELIANCE
05-07-2022,2423,2464.899902,2417.100098,2433.25,2425.946045,8144239,RELIANCE
06-07-2022,2420.100098,2441.949951,2388,2411.850098,2404.610352,11050026,RELIANCE
07-07-2022,2425.899902,2433.25,2375,2388.100098,2380.931641,10753423,RELIANCE
08-07-2022,2418,2418,2382.550049,2391.399902,2384.22168,8773162,RELIANCE
11-07-2022,2376.5,2428.800049,2370,2423.899902,2416.624023,6390604,RELIANCE
12-07-2022,2404,2439.699951,2404,2420.449951,2413.18457,4974502,RELIANCE
13-07-2022,2427.300049,2434,2373,2377.550049,2370.41333,6564435,RELIANCE
14-07-2022,2388,2433.949951,2376.949951,2397.149902,2389.954346,7831798,RELIANCE
15-07-2022,2415,2415,2383.100098,2401.800049,2394.590576,4431880,RELIANCE
18-07-2022,2421,2425,2392.300049,2422.25,2414.979248,6996757,RELIANCE
19-07-2022,2400.300049,2447,2400.300049,2437.100098,2429.784668,7587006,RELIANCE
20-07-2022,2540,2542.5,2486.25,2503,2495.486816,11041036,RELIANCE
21-07-2022,2494,2500,2467.300049,2486.300049,2478.836914,7625468,RELIANCE
22-07-2022,2500,2516.300049,2495,2503.100098,2495.58667,5062651,RELIANCE
25-07-2022,2467.449951,2467.449951,2403,2420.399902,2413.134521,10665470,RELIANCE
26-07-2022,2421.100098,2443.899902,2411.350098,2421.5,2414.231445,5216466,RELIANCE
27-07-2022,2419.949951,2427,2402,2419.199951,2411.938232,3994321,RELIANCE
28-07-2022,2436,2467.949951,2421,2457.100098,2449.724609,5766936,RELIANCE
29-07-2022,2474.699951,2517.100098,2464,2509.449951,2501.91748,6982808,RELIANCE
01-08-2022,2519.149902,2587.75,2507.600098,2574.850098,2567.121094,7245568,RELIANCE
02-08-2022,2572.5,2607.800049,2561.550049,2584.649902,2576.891602,6423115,RELIANCE
03-08-2022,2600,2610,2567.449951,2606.350098,2598.526611,6576824,RELIANCE
04-08-2022,2610,2617.75,2535,2571.899902,2564.179932,6676577,RELIANCE
05-08-2022,2576,2578.800049,2526.949951,2534,2526.393799,6434433,RELIANCE
08-08-2022,2531,2583.550049,2531,2567.149902,2559.444092,4691228,RELIANCE
10-08-2022,2576.899902,2589.899902,2557.050049,2582.5,2574.748047,4949442,RELIANCE
11-08-2022,2603.100098,2609.899902,2580.199951,2591.100098,2583.32251,3783480,RELIANCE
12-08-2022,2590.300049,2641.350098,2582.199951,2633,2625.096436,5838244,RELIANCE
16-08-2022,2646.199951,2657.300049,2627.300049,2651.300049,2643.341553,3049304,RELIANCE
17-08-2022,2665,2676.899902,2655.550049,2665.149902,2657.149902,3044037,RELIANCE
18-08-2022,2660,2669,2640.199951,2661.300049,2661.300049,3419730,RELIANCE
19-08-2022,2650,2661.699951,2604.949951,2613.850098,2613.850098,4366123,RELIANCE
22-08-2022,2617,2631.300049,2586,2606.600098,2606.600098,4371179,RELIANCE
23-08-2022,2594,2653.199951,2591.350098,2646.800049,2646.800049,4466619,RELIANCE
24-08-2022,2640.100098,2670,2635.350098,2639.75,2639.75,4785579,RELIANCE
25-08-2022,2648.949951,2662.899902,2622.600098,2632.050049,2632.050049,3632902,RELIANCE
26-08-2022,2633,2650,2607,2618,2618,4957449,RELIANCE
29-08-2022,2585,2655,2578.050049,2597.649902,2597.649902,9155684,RELIANCE
30-08-2022,2614,2645.25,2576.600098,2637.949951,2637.949951,10678670,RELIANCE
01-09-2022,2582.649902,2604.949951,2550.699951,2560.399902,2560.399902,9188434,RELIANCE
02-09-2022,2560.399902,2575.350098,2525.699951,2530.5,2530.5,5999196,RELIANCE
05-09-2022,2531,2581.5,2531,2569.800049,2569.800049,5227785,RELIANCE
06-09-2022,2573,2606,2572,2596.850098,2596.850098,5030172,RELIANCE
