date,open,high,low,close,adj close,volume,Name
29-11-2021,1515,1545.5,1479.400024,1536.650024,1514.603394,1995524,TECHM
30-11-2021,1529,1594.449951,1526.5,1541.449951,1519.334473,5662900,TECHM
01-12-2021,1550,1594.400024,1550,1587.599976,1564.822388,2761193,TECHM
02-12-2021,1590,1632.5,1580,1629.650024,1606.269165,2664202,TECHM
03-12-2021,1625,1638.25,1589.699951,1593.300049,1570.440674,2400296,TECHM
06-12-2021,1606,1619.550049,1546.849976,1551.75,1529.486694,2911781,TECHM
07-12-2021,1564,1581.349976,1536,1576.650024,1554.029541,1758254,TECHM
08-12-2021,1582.650024,1614.800049,1582.050049,1604.800049,1581.775635,1604565,TECHM
09-12-2021,1593,1620,1585,1611.199951,1588.08374,1947954,TECHM
10-12-2021,1611,1611.199951,1578.550049,1602.650024,1579.656494,1776362,TECHM
13-12-2021,1605,1655.5,1597.449951,1638.150024,1614.647217,3163063,TECHM
14-12-2021,1640,1665,1625.650024,1642.699951,1619.131836,2725454,TECHM
15-12-2021,1639,1646.300049,1615.900024,1641.599976,1618.047607,1622068,TECHM
16-12-2021,1649,1667.650024,1642.199951,1652.650024,1628.939087,2225836,TECHM
17-12-2021,1669.199951,1675,1626.900024,1642.849976,1619.279663,3405084,TECHM
20-12-2021,1635,1638.349976,1576.599976,1598.050049,1575.122559,2233189,TECHM
21-12-2021,1605.5,1655.300049,1605.5,1632.949951,1609.521729,2237445,TECHM
22-12-2021,1645,1661.699951,1631.75,1659.75,1635.937256,1656110,TECHM
23-12-2021,1670,1691.099976,1664.150024,1683.800049,1659.642212,1715034,TECHM
24-12-2021,1683.349976,1735.199951,1680.349976,1723.800049,1699.068359,3343946,TECHM
27-12-2021,1724.5,1792,1703.650024,1785,1759.390259,4512000,TECHM
28-12-2021,1785,1823,1776.099976,1806.099976,1780.1875,3605483,TECHM
29-12-2021,1800.5,1821,1782.75,1786.849976,1761.213745,1902921,TECHM
30-12-2021,1787,1838,1786,1799.949951,1774.125732,4650594,TECHM
31-12-2021,1800.199951,1813,1783.449951,1790.550049,1764.860718,2378048,TECHM
03-01-2022,1795.050049,1818,1783,1784.800049,1759.193115,1779147,TECHM
04-01-2022,1793,1803.800049,1767,1789.800049,1764.12146,2701533,TECHM
05-01-2022,1779.949951,1782.949951,1733,1737.550049,1712.621094,3138050,TECHM
06-01-2022,1725,1728.849976,1690,1692.099976,1667.82312,4290750,TECHM
07-01-2022,1702,1724.550049,1695.099976,1703.849976,1679.404541,2103362,TECHM
10-01-2022,1719,1725,1687.5,1716,1691.380249,2330348,TECHM
11-01-2022,1705,1745,1705,1737.150024,1712.226807,2704832,TECHM
12-01-2022,1754,1755,1721,1730.449951,1705.622803,3013194,TECHM
13-01-2022,1730,1748.900024,1701.800049,1718.800049,1694.140137,2768371,TECHM
14-01-2022,1714.5,1746.800049,1696.5,1737.75,1712.818115,1889385,TECHM
17-01-2022,1732.949951,1751,1720,1722.400024,1697.688354,2522806,TECHM
18-01-2022,1740,1746.550049,1650.050049,1660.75,1636.922852,4878369,TECHM
19-01-2022,1663.099976,1676.599976,1627.550049,1670.099976,1646.138672,2610709,TECHM
20-01-2022,1670.099976,1673.199951,1643.550049,1666.900024,1642.984741,2440011,TECHM
21-01-2022,1650,1653,1588.849976,1593.550049,1570.687134,4079190,TECHM
24-01-2022,1588,1588,1501.949951,1513.150024,1491.440552,3250275,TECHM
25-01-2022,1499,1527.650024,1465,1500.599976,1479.070557,3910618,TECHM
27-01-2022,1484.5,1484.5,1430,1445.599976,1424.859619,4434890,TECHM
28-01-2022,1446,1482.900024,1406.25,1410.650024,1390.411133,7080683,TECHM
31-01-2022,1437,1487.599976,1431.5,1479,1457.780518,4406035,TECHM
01-02-2022,1504,1514.949951,1475,1505.75,1484.146729,2542754,TECHM
02-02-2022,1479.900024,1490,1443,1482.949951,1461.673828,9031146,TECHM
03-02-2022,1478.900024,1479.800049,1449.099976,1454.300049,1433.434937,2433692,TECHM
04-02-2022,1464,1464.949951,1435,1448.199951,1427.422363,2406272,TECHM
07-02-2022,1450,1465.75,1434,1444.300049,1423.578369,2741520,TECHM
08-02-2022,1446.5,1456.150024,1420.199951,1434.199951,1413.623169,1981111,TECHM
09-02-2022,1440.050049,1470.949951,1440.050049,1454.800049,1433.927734,2282701,TECHM
10-02-2022,1465,1472,1450.300049,1468.5,1447.431152,1850405,TECHM
11-02-2022,1449.849976,1449.949951,1421,1424.900024,1404.456665,2426039,TECHM
14-02-2022,1390,1418.800049,1371,1390.150024,1370.205322,2149302,TECHM
15-02-2022,1404.050049,1442.599976,1395.050049,1439.650024,1418.995117,1955525,TECHM
16-02-2022,1450.5,1463.949951,1428.849976,1444,1423.282593,2164650,TECHM
17-02-2022,1461.449951,1461.449951,1440.25,1447.550049,1426.781738,1669669,TECHM
18-02-2022,1438.449951,1445,1417.099976,1437.949951,1417.319458,2374188,TECHM
21-02-2022,1427.150024,1440,1410.099976,1418.199951,1397.852783,2109461,TECHM
22-02-2022,1380.5,1420.699951,1375,1412.550049,1392.283936,2111878,TECHM
23-02-2022,1422,1424.949951,1409.199951,1413.300049,1393.023193,1319711,TECHM
24-02-2022,1370.5,1400,1330,1333,1313.875244,4108603,TECHM
25-02-2022,1355,1400,1350.099976,1389.699951,1369.761597,1885454,TECHM
28-02-2022,1380,1419.849976,1363.25,1410,1389.770508,4983140,TECHM
02-03-2022,1400,1420.699951,1382.75,1394.349976,1374.344971,2160190,TECHM
03-03-2022,1409.800049,1443.599976,1405.150024,1426.650024,1406.181641,2730530,TECHM
04-03-2022,1415,1460,1398.5,1453.599976,1432.744873,3567738,TECHM
07-03-2022,1428,1464,1411.050049,1424.099976,1403.668091,3341715,TECHM
08-03-2022,1420,1466.900024,1420,1461.949951,1440.975098,2365949,TECHM
09-03-2022,1461.949951,1511,1461.949951,1504.75,1483.161011,3667977,TECHM
10-03-2022,1525,1525.949951,1474.5,1485.349976,1464.039429,2835942,TECHM
11-03-2022,1476,1491.849976,1472.5,1486.800049,1465.468628,1116432,TECHM
14-03-2022,1487,1508.900024,1487,1503,1481.436157,1372791,TECHM
15-03-2022,1514,1515,1448,1458.599976,1437.673096,2188506,TECHM
16-03-2022,1475.199951,1494.5,1468.400024,1489.900024,1468.52417,1453944,TECHM
17-03-2022,1505,1509.949951,1487,1493.5,1472.07251,2346185,TECHM
21-03-2022,1495,1520,1476.199951,1479.800049,1458.569092,2110200,TECHM
22-03-2022,1486.900024,1543.949951,1475.050049,1538.199951,1516.131104,3030660,TECHM
23-03-2022,1550,1561.699951,1529.199951,1542.150024,1520.024536,3741783,TECHM
24-03-2022,1530.150024,1571.949951,1530.150024,1568.550049,1546.045776,2085571,TECHM
25-03-2022,1571,1574.949951,1522.400024,1530.550049,1508.590942,1755511,TECHM
28-03-2022,1534,1538.949951,1516.550049,1524.449951,1502.578369,1928306,TECHM
29-03-2022,1537,1539.550049,1519.099976,1522.349976,1500.508545,2311150,TECHM
30-03-2022,1534.300049,1534.300049,1485,1496.300049,1474.832397,3792481,TECHM
31-03-2022,1496.300049,1509.599976,1487.199951,1499.449951,1477.937012,2036984,TECHM
01-04-2022,1499,1502.650024,1475.449951,1487.099976,1465.764282,2537230,TECHM
04-04-2022,1487.099976,1504.300049,1483.650024,1498.650024,1477.14856,1675276,TECHM
05-04-2022,1508,1522.5,1480,1489.050049,1467.686401,3207223,TECHM
06-04-2022,1482,1482,1454,1459.349976,1438.412354,2627895,TECHM
07-04-2022,1454,1474.650024,1450.699951,1468.550049,1447.480469,3336784,TECHM
08-04-2022,1475,1483.400024,1440,1448.75,1427.964478,5402943,TECHM
11-04-2022,1455.949951,1462.349976,1435.650024,1449.199951,1428.407959,3268704,TECHM
12-04-2022,1436.349976,1441.599976,1406.449951,1415,1394.69873,2021088,TECHM
13-04-2022,1418.099976,1428.699951,1403.400024,1410.449951,1390.213989,1430399,TECHM
18-04-2022,1390,1390,1330.199951,1344.550049,1325.259521,3968044,TECHM
19-04-2022,1361.849976,1361.849976,1285.650024,1301.199951,1282.531372,2677360,TECHM
20-04-2022,1305.400024,1320.949951,1295.75,1309.199951,1290.416626,3025261,TECHM
21-04-2022,1313.900024,1319,1297.449951,1312.699951,1293.866333,3728173,TECHM
22-04-2022,1305,1324,1292.849976,1306.5,1287.755371,1954666,TECHM
25-04-2022,1295,1297.949951,1262.599976,1270.400024,1252.17334,2686619,TECHM
26-04-2022,1281.400024,1285.699951,1265,1275.449951,1257.150879,2568317,TECHM
27-04-2022,1267.75,1274.5,1246.25,1261.25,1243.154541,2382463,TECHM
28-04-2022,1273.800049,1284.400024,1250.199951,1271.300049,1253.060425,2576887,TECHM
29-04-2022,1284,1284.800049,1248.349976,1259,1240.93689,3811317,TECHM
02-05-2022,1240,1249,1224.199951,1231.199951,1213.535645,2149957,TECHM
04-05-2022,1232.449951,1243.949951,1200,1212.800049,1195.39978,2797667,TECHM
05-05-2022,1232.849976,1266.099976,1222.150024,1263.349976,1245.224487,3563713,TECHM
06-05-2022,1239.699951,1299,1228.699951,1290.75,1272.231323,5745203,TECHM
09-05-2022,1280,1280,1210,1261.150024,1243.05603,5712061,TECHM
10-05-2022,1255,1271.449951,1235,1242.300049,1224.476563,2852416,TECHM
11-05-2022,1243,1265.650024,1207.300049,1224.449951,1206.882568,3244609,TECHM
12-05-2022,1209,1232.849976,1197.050049,1212.800049,1195.39978,3110220,TECHM
13-05-2022,1228,1234.550049,1195,1202.849976,1185.592407,1892084,TECHM
16-05-2022,1190,1221,1156.949951,1189.050049,1171.990479,3474480,TECHM
17-05-2022,1195.800049,1210,1183.150024,1198.199951,1181.009155,4434968,TECHM
18-05-2022,1209,1230.5,1168.5,1172.050049,1155.234375,5294021,TECHM
19-05-2022,1153,1153.900024,1100,1108.349976,1092.448242,4393100,TECHM
20-05-2022,1128,1134.800049,1114.75,1130.900024,1114.674805,2461651,TECHM
23-05-2022,1134,1147.800049,1115.650024,1142.900024,1126.502563,2783695,TECHM
24-05-2022,1148,1151.849976,1091,1098.349976,1082.591675,3666196,TECHM
25-05-2022,1091.050049,1094.900024,1045,1060.150024,1044.939819,4711542,TECHM
26-05-2022,1070,1089.5,1055.949951,1078.599976,1063.125122,2946857,TECHM
27-05-2022,1095,1126.199951,1092,1123.25,1107.134521,3367600,TECHM
30-05-2022,1142.900024,1170.5,1135.449951,1164,1147.299805,2469771,TECHM
31-05-2022,1152,1192,1148.650024,1180.25,1163.316772,9674664,TECHM
01-06-2022,1186.150024,1197,1143.099976,1146.599976,1130.149536,2419021,TECHM
02-06-2022,1140,1155.400024,1131.699951,1146,1129.558105,3206663,TECHM
03-06-2022,1160,1182,1144.099976,1147.900024,1131.430908,3229236,TECHM
06-06-2022,1146,1149,1111.099976,1144.199951,1127.783936,3938875,TECHM
07-06-2022,1130.099976,1139.800049,1120.699951,1130.300049,1114.083374,1656444,TECHM
08-06-2022,1134.900024,1139.300049,1119.900024,1124.199951,1108.070801,1303551,TECHM
09-06-2022,1122,1141.949951,1111.650024,1138.599976,1122.264282,1323539,TECHM
10-06-2022,1119,1123.900024,1100.25,1109.849976,1093.926758,3119792,TECHM
13-06-2022,1081.199951,1084.599976,1050,1051.949951,1036.857422,2012004,TECHM
14-06-2022,1034,1056.550049,1020.400024,1030.150024,1015.370239,5775453,TECHM
15-06-2022,1037,1037,1017.799988,1020.049988,1005.415161,3238141,TECHM
16-06-2022,1024.050049,1033.599976,971,975.299988,961.30719,5600443,TECHM
17-06-2022,971.099976,974.349976,943.700012,965.049988,951.204224,7043370,TECHM
20-06-2022,965,988.150024,948.049988,979.349976,965.299072,2985094,TECHM
21-06-2022,991.400024,1004.650024,980,1000.099976,985.751343,3433536,TECHM
22-06-2022,996.950012,996.950012,968,980,965.939758,2719988,TECHM
23-06-2022,981.099976,998.549988,971.25,991.099976,976.880493,2915172,TECHM
24-06-2022,1001,1001,974,981.200012,967.122559,4056588,TECHM
27-06-2022,996,1024.099976,996,1007.200012,992.749512,3796002,TECHM
28-06-2022,1002,1029,984.049988,1020.700012,1006.055847,2755698,TECHM
29-06-2022,1008,1027.400024,1002.549988,1021.099976,1006.450073,3770663,TECHM
30-06-2022,1016,1026,997,1000,985.652832,3264301,TECHM
01-07-2022,997,1014,989.299988,1010.700012,996.19928,1842102,TECHM
04-07-2022,1010.700012,1013.799988,995,999.950012,985.603516,1814322,TECHM
05-07-2022,1005,1021.900024,999,1003.200012,988.806885,3045188,TECHM
06-07-2022,1008,1014.900024,1001.599976,1009.900024,995.410767,2188175,TECHM
07-07-2022,1020.950012,1026.900024,1016,1020.75,1006.105103,1901699,TECHM
08-07-2022,1031,1034.699951,1014.549988,1026.5,1011.772583,2841036,TECHM
11-07-2022,1015,1017.349976,988,1007.549988,993.094482,2892507,TECHM
12-07-2022,1000,1016.799988,994.5,997.349976,983.040771,2013304,TECHM
13-07-2022,1001.400024,1004.200012,987.049988,990.049988,975.84552,2067142,TECHM
14-07-2022,998,998.599976,968.799988,975.799988,961.799988,2212219,TECHM
15-07-2022,980,988.900024,965.049988,973.799988,959.828674,2544737,TECHM
18-07-2022,985,1022,984.200012,1008,993.538025,3946821,TECHM
19-07-2022,999.950012,1010.950012,991,1007.700012,993.242371,2985845,TECHM
20-07-2022,1021.25,1051.699951,1017.25,1045.5,1030.5,5574762,TECHM
21-07-2022,1025,1035.800049,1011.049988,1032.75,1032.75,4935223,TECHM
22-07-2022,1040,1043.699951,1013.25,1028.699951,1028.699951,2985409,TECHM
25-07-2022,1028.900024,1028.900024,1008.25,1017.25,1017.25,2888919,TECHM
26-07-2022,1015,1037.25,994.150024,999.349976,999.349976,5939871,TECHM
27-07-2022,1000,1009.950012,992,1007.650024,1007.650024,2546052,TECHM
28-07-2022,1021.200012,1043.449951,1015.400024,1038,1038,3428026,TECHM
29-07-2022,1055,1068,1044.099976,1048.650024,1048.650024,6185909,TECHM
01-08-2022,1058.949951,1058.949951,1037.800049,1049.599976,1049.599976,2540084,TECHM
02-08-2022,1046,1049.5,1030,1032.599976,1032.599976,2802273,TECHM
03-08-2022,1027.449951,1057,1024.699951,1052.650024,1052.650024,3509019,TECHM
04-08-2022,1063,1072.699951,1036.199951,1056.050049,1056.050049,5360632,TECHM
05-08-2022,1060,1067.949951,1050.449951,1058.199951,1058.199951,2641829,TECHM
08-08-2022,1056,1064.849976,1049.050049,1056.599976,1056.599976,2579239,TECHM
10-08-2022,1056,1059.150024,1043.050049,1055.199951,1055.199951,2823021,TECHM
11-08-2022,1072,1093.900024,1070.199951,1077.25,1077.25,3201408,TECHM
12-08-2022,1073.300049,1076.400024,1062,1065.900024,1065.900024,1771561,TECHM
16-08-2022,1076,1079.949951,1056.550049,1077.699951,1077.699951,2222701,TECHM
17-08-2022,1072.5,1106.900024,1072.199951,1104.5,1104.5,4280823,TECHM
18-08-2022,1100,1109.199951,1088.099976,1105.150024,1105.150024,3041422,TECHM
19-08-2022,1110,1135,1100,1104.150024,1104.150024,4577717,TECHM
22-08-2022,1096,1100,1075.25,1078.699951,1078.699951,2157609,TECHM
23-08-2022,1062,1070.099976,1047,1065.900024,1065.900024,2875768,TECHM
24-08-2022,1066,1073.400024,1055.099976,1070.949951,1070.949951,2180800,TECHM
25-08-2022,1080,1089.650024,1065.550049,1070.599976,1070.599976,2734931,TECHM
26-08-2022,1083,1097.550049,1081,1085.550049,1085.550049,2624896,TECHM
29-08-2022,1046,1047.599976,1017.299988,1035.550049,1035.550049,6118233,TECHM
30-08-2022,1048,1080.5,1042.300049,1076.099976,1076.099976,4453769,TECHM
01-09-2022,1056,1065,1043.099976,1052.900024,1052.900024,6112823,TECHM
02-09-2022,1058.199951,1066.5,1047.050049,1056.400024,1056.400024,1645341,TECHM
05-09-2022,1056,1070.800049,1054.800049,1065.050049,1065.050049,1677079,TECHM
06-09-2022,1065.050049,1071,1050.300049,1063.699951,1063.699951,3051076,TECHM
07-09-2022,1052,1061,1044,1055.849976,1055.849976,2615897,TECHM
08-09-2022,1070,1092.900024,1067.099976,1089.599976,1089.599976,2634786,TECHM
09-09-2022,1102.650024,1132.349976,1086.25,1126.650024,1126.650024,3394349,TECHM
12-09-2022,1140,1165,1139.949951,1150.099976,1150.099976,5230075,TECHM
13-09-2022,1156,1164.449951,1143.099976,1147.449951,1147.449951,2483685,TECHM
14-09-2022,1112,1121.849976,1095,1114.699951,1114.699951,5179539,TECHM
15-09-2022,1120.300049,1124.300049,1078,1083,1083,3392174,TECHM
16-09-2022,1065,1073.949951,1028,1033.199951,1033.199951,6635089,TECHM
19-09-2022,1036,1051.849976,1023.099976,1039.5,1039.5,2485826,TECHM
20-09-2022,1054,1065.699951,1050,1056.150024,1056.150024,2321528,TECHM
21-09-2022,1047.199951,1066.949951,1047,1060.150024,1060.150024,2760138,TECHM
22-09-2022,1050,1072,1042.25,1048.400024,1048.400024,3867282,TECHM
23-09-2022,1038,1049.900024,1022,1035.099976,1035.099976,3230711,TECHM
26-09-2022,1029,1052.25,1013.549988,1032.900024,1032.900024,3314114,TECHM
27-09-2022,1034.949951,1045,1019.049988,1022.5,1022.5,4448875,TECHM
28-09-2022,1016,1036.400024,1008.549988,1029.699951,1029.699951,1965519,TECHM
29-09-2022,1042.849976,1044.5,1001.650024,1007.099976,1007.099976,3176310,TECHM
30-09-2022,1001,1018.799988,984.549988,1008.599976,1008.599976,3848387,TECHM
