date,open,high,low,close,adj close,volume,Name
02-01-2017,633,640.349976,627,634.049988,604.482971,2266225,SUNPHARMA
03-01-2017,637,641.950012,631.849976,636.099976,606.437378,2821892,SUNPHARMA
04-01-2017,638,643.799988,634.799988,637.349976,607.629028,2500456,SUNPHARMA
05-01-2017,646.099976,647.900024,641.5,643.450012,613.444702,2589560,SUNPHARMA
06-01-2017,648.099976,649.75,639.450012,640.75,610.870605,1864378,SUNPHARMA
09-01-2017,641.099976,646.900024,631,632.049988,602.576172,1827405,SUNPHARMA
10-01-2017,635,639.900024,627.099976,638.549988,608.773071,2559697,SUNPHARMA
11-01-2017,640,649.549988,639.299988,648.200012,617.973083,2784843,SUNPHARMA
12-01-2017,629,646.900024,629,644.75,614.684021,6269913,SUNPHARMA
13-01-2017,647,657.400024,642.450012,653,622.549316,3524996,SUNPHARMA
16-01-2017,651,654.900024,642.200012,643.5,613.492249,1349694,SUNPHARMA
17-01-2017,645,652.700012,644.450012,649.700012,619.403259,3016496,SUNPHARMA
18-01-2017,649,654,644.5,649.950012,619.641418,4013631,SUNPHARMA
19-01-2017,647,653.700012,641.099976,643.450012,613.444702,2089653,SUNPHARMA
20-01-2017,642.849976,647.400024,640,641.549988,611.63324,3671360,SUNPHARMA
23-01-2017,640,645.25,632.5,633.650024,604.101685,2955807,SUNPHARMA
24-01-2017,636,644.5,636,641.400024,611.490173,2187797,SUNPHARMA
25-01-2017,644,646.700012,634.200012,635.849976,606.199036,3068071,SUNPHARMA
27-01-2017,638.299988,643,633.799988,640.5,610.632141,2362371,SUNPHARMA
30-01-2017,640.049988,654.900024,639,644.75,614.684021,2406083,SUNPHARMA
31-01-2017,644.5,649,630,631.5,602.05188,1926978,SUNPHARMA
01-02-2017,631,637.450012,618.400024,625.549988,596.379272,3507275,SUNPHARMA
02-02-2017,626.200012,644.700012,620,641.400024,611.490173,3819377,SUNPHARMA
03-02-2017,644.5,649.799988,640.25,647.25,617.067444,2048060,SUNPHARMA
06-02-2017,650,677.299988,645,675.150024,643.666382,5835962,SUNPHARMA
07-02-2017,675,689.549988,667.200012,669.599976,638.375183,4274151,SUNPHARMA
08-02-2017,668.650024,677,659.200012,662.200012,631.320251,2959209,SUNPHARMA
09-02-2017,665,669,653.349976,655.5,624.932739,3295494,SUNPHARMA
10-02-2017,655.5,662.099976,650.099976,655.049988,624.503662,2814314,SUNPHARMA
13-02-2017,656.5,659.450012,648,654.700012,624.170044,1885766,SUNPHARMA
14-02-2017,659,662.849976,640.900024,649.299988,619.02179,3393607,SUNPHARMA
15-02-2017,650.200012,651.75,621.5,623.049988,593.99585,10352763,SUNPHARMA
16-02-2017,624,652,623.450012,649.299988,619.02179,6158072,SUNPHARMA
